state,end_date,new_cases,new_deaths,year,population
IN,2021-06-16,2366,56,2021,6815907
IN,2021-06-23,1942,50,2021,6815907
IN,2021-06-30,1818,37,2021,6815907
IN,2021-07-07,2150,44,2021,6815907
IN,2021-07-14,2983,45,2021,6815907
IN,2021-07-21,3776,24,2021,6815907
IN,2021-07-28,5788,32,2021,6815907
IN,2021-08-04,8799,46,2021,6815907
IN,2021-08-11,13502,71,2021,6815907
IN,2021-08-18,18619,88,2021,6815907
IN,2021-08-25,24423,142,2021,6815907
IN,2021-09-01,28967,180,2021,6815907
IN,2021-09-08,26314,189,2021,6815907
IN,2021-09-15,29441,302,2021,6815907
IN,2021-09-22,23439,305,2021,6815907
IN,2021-09-29,18875,308,2021,6815907
IN,2021-10-06,17747,294,2021,6815907
IN,2021-10-13,15247,222,2021,6815907
IN,2021-10-20,12506,282,2021,6815907
IN,2021-10-27,11288,216,2021,6815907
IN,2021-11-03,11547,200,2021,6815907
IN,2021-11-10,14259,156,2021,6815907
IN,2021-11-17,18193,197,2021,6815907
IN,2021-11-24,22697,195,2021,6815907
IN,2021-12-01,22701,235,2021,6815907
IN,2021-12-08,32962,288,2021,6815907
IN,2021-12-15,30804,363,2021,6815907
IN,2021-12-22,29971,424,2021,6815907
IN,2021-12-29,33993,292,2021,6815907
IN,2022-01-05,64561,308,2022,6844545
IN,2022-01-12,94094,739,2022,6844545
IN,2022-01-19,96929,468,2022,6844545
IN,2022-01-26,84304,553,2022,6844545
IN,2022-02-02,61215,542,2022,6844545
IN,2022-02-09,19106,313,2022,6844545
IN,2022-02-16,16171,466,2022,6844545
IN,2022-02-23,7329,316,2022,6844545
IN,2022-03-02,4037,235,2022,6844545
IN,2022-03-09,3329,187,2022,6844545
IN,2022-03-16,1922,114,2022,6844545
IN,2022-03-23,1746,104,2022,6844545
IN,2022-03-30,1381,70,2022,6844545
IN,2022-04-06,1200,55,2022,6844545
IN,2022-04-13,1322,49,2022,6844545
IN,2022-04-20,2171,25,2022,6844545
IN,2022-04-27,5034,33,2022,6844545
IN,2022-05-04,4615,22,2022,6844545
IN,2022-05-11,5888,41,2022,6844545
IN,2022-05-18,7222,32,2022,6844545
IN,2022-05-25,9323,28,2022,6844545
IN,2022-06-01,7753,22,2022,6844545
IN,2022-06-08,9549,57,2022,6844545
IN,2022-06-15,7986,35,2022,6844545
IN,2022-06-22,8950,39,2022,6844545
IN,2022-06-29,10127,36,2022,6844545
IN,2022-07-06,10082,22,2022,6844545
IN,2022-07-13,12342,82,2022,6844545
IN,2022-07-20,12836,47,2022,6844545
IN,2022-07-27,15853,57,2022,6844545
IN,2022-08-03,14392,68,2022,6844545
IN,2022-08-10,16343,69,2022,6844545
IN,2022-08-17,13478,89,2022,6844545
